handle,user_id,total,active_user,kernel,GMV
aliceinthisland,109399,59867700000000000000,45327700000000000000,0,14540000000000000000
anonusergitcoin5-7vluv7d5uphf9gbceriksp4juqemfnoj,86128,28221700000000000000,13691700000000000000,0,14530000000000000000
viarnes,71400,59613600000000000000,45083600000000000000,0,14530000000000000000
leenaduwadi,110534,61568300000000000000,47048300000000000000,0,14520000000000000000
rita12361,112307,49806200000000000000,35286200000000000000,0,14520000000000000000
darkangelhp97,97772,126381000000000000000,111871000000000000000,0,14510000000000000000
ceteco,72191,117999500000000000000,103499500000000000000,0,14500000000000000000
luisporto55,100067,70480200000000000000,55980200000000000000,0,14500000000000000000
alex4477,106470,81631300000000000000,67131300000000000000,0,14500000000000000000
liuruoxii,134261,319750200000000032768,305250200000000032768,0,14500000000000000000
leechunhao2000,114953,548677799999999967232,534187800000000032768,0,14490000000000000000
whitefireone,143693,79900700000000000000,65410700000000000000,0,14490000000000000000
by698,97382,101091000000000000000,86611000000000000000,0,14480000000000000000
carla-muc-j,107852,38004200000000000000,23524200000000000000,0,14480000000000000000
miguelprados,107840,38004200000000000000,23524200000000000000,0,14480000000000000000
lucasvelazquez,111057,150453200000000000000,135983200000000000000,0,14470000000000000000
jack-zhang01,85500,26220000000000000000,11760000000000000000,0,14460000000000000000
threenigma,78940,126197000000000000000,111737000000000000000,0,14460000000000000000
vgalibov,106305,59787700000000000000,45327700000000000000,0,14460000000000000000
lisa-sa,87856,28141700000000000000,13691700000000000000,0,14450000000000000000
cryptofear,87449,55515000000000000000,41075000000000000000,0,14440000000000000000
fredalways,117548,199770499999999983616,185330499999999983616,0,14440000000000000000
positiveblue,72774,29212100000000000000,14772100000000000000,0,14440000000000000000
diotime,107453,37954200000000000000,23524200000000000000,0,14430000000000000000
dontsetse,68777,14420000000000000000,0,0,14420000000000000000
kohster12,78308,29192100000000000000,14772100000000000000,0,14420000000000000000
piggyzz,139507,177946899999999983616,163526899999999983616,0,14420000000000000000
dizzyd024red,77383,14410000000000000000,0,0,14410000000000000000
julia13131,83750,14400000000000000000,0,0,14400000000000000000
braveheart19,136598,68889000000000000000,54509000000000000000,0,14380000000000000000
graciousmoi30,145053,36183600000000000000,21803600000000000000,0,14380000000000000000
sarpani69,83734,14380000000000000000,0,0,14380000000000000000
enoch911,111318,59697700000000000000,45327700000000000000,0,14370000000000000000
shrikarparashar,74639,73846700000000000000,59476700000000000000,0,14370000000000000000
andreaxjames,79822,28762800000000000000,14402800000000000000,0,14360000000000000000
caliskanfaruk,135506,79770700000000000000,65410700000000000000,0,14360000000000000000
zuluuwarrior07,95031,63244700000000000000,48904700000000000000,0,14340000000000000000
hhhgtr00055,78288,58287000000000000000,43947000000000000000,0,14340000000000000000
cylvestre,71941,36133600000000000000,21803600000000000000,0,14330000000000000000
poplolly,97215,63822000000000000000,49492000000000000000,0,14330000000000000000
skulbow,148818,36123600000000000000,21803600000000000000,0,14320000000000000000
k0ystupld,136200,177826899999999983616,163526899999999983616,0,14300000000000000000
dely2350,143247,254139400000000000000,239839400000000000000,0,14300000000000000000
hubdata,122072,308648400000000000000,294348400000000000000,0,14300000000000000000
unnawut,88124,67063800000000000000,52763800000000000000,0,14300000000000000000
alexyzimmermann,73532,175110400000000000000,160830400000000000000,0,14280000000000000000
hamzadroid1,87814,41663300000000000000,27383300000000000000,0,14280000000000000000
raininja,3406,14280000000000000000,0,0,14280000000000000000
chainlinkp,73550,366295100000000016384,352025100000000016384,0,14270000000000000000
vitaliibily,143213,210502300000000016384,196232300000000016384,0,14270000000000000000
mahiid,108380,59597700000000000000,45327700000000000000,0,14270000000000000000
mambamen,75101,14270000000000000000,0,0,14270000000000000000
xuhaojiedaniu,138632,232305800000000000000,218035800000000000000,0,14270000000000000000
zhangguotaoc,135272,265011200000000000000,250741200000000000000,0,14270000000000000000
bagio45,84078,14260000000000000000,0,0,14260000000000000000
dziubutkus,23278,162089100000000016384,147839100000000016384,0,14250000000000000000
jackpison,109707,172537400000000000000,158287400000000000000,0,14250000000000000000
mattnzl,86596,27941700000000000000,13691700000000000000,0,14250000000000000000
luciusswanson,146633,123257900000000000000,109017900000000000000,0,14240000000000000000
lurengeng,144760,275882999998999986176,261642999998999986176,0,14240000000000000000
phreaknik,60045,33756000000000000000,19516000000000000000,0,14240000000000000000
mistermcc,106465,37744200000000000000,23524200000000000000,0,14220000000000000000
a387688901,132345,79620700000000000000,65410700000000000000,0,14210000000000000000
bells41,84266,14210000000000000000,0,0,14210000000000000000
ezrael54,84217,14210000000000000000,0,0,14210000000000000000
ttvkk,108928,170276200000000000000,156066200000000000000,0,14210000000000000000
zclgni,136738,166835100000000016384,152625100000000016384,0,14210000000000000000
asylumseaker,107184,61248300000000000000,47048300000000000000,0,14200000000000000000
cryptoflyer,147397,57807200000000000000,43607200000000000000,0,14200000000000000000
julycrypto,150405,57807200000000000000,43607200000000000000,0,14200000000000000000
peterross-hash,150391,57807200000000000000,43607200000000000000,0,14200000000000000000
courtney666,112579,36853900000000000000,22663900000000000000,0,14190000000000000000
freereaper,150454,46895399999000002560,32705399998999998464,0,14190000000000000000
kensonlin2,132778,722786499999000035328,708616499998999969792,0,14170000000000000000
syhros,130097,79580700000000000000,65410700000000000000,0,14170000000000000000
yufu571,106516,72980400000000000000,58810400000000000000,0,14170000000000000000
lander3,79838,66479800000000000000,52329800000000000000,0,14150000000000000000
orangemio,83687,115208500000000000000,101058500000000000000,0,14150000000000000000
anonusergitcoin20-otswewbbegquhkcczgjrasu4ff1kdlbk,86143,27841700000000000000,13691700000000000000,0,14150000000000000000
dge808,60757,33666000000000000000,19516000000000000000,0,14150000000000000000
drose8,83942,14150000000000000000,0,0,14150000000000000000
fantanumbawan,83894,14150000000000000000,0,0,14150000000000000000
heathslatarm,83939,14150000000000000000,0,0,14150000000000000000
iribilangboss69,84122,14150000000000000000,0,0,14150000000000000000
jackyparmean13,83944,14150000000000000000,0,0,14150000000000000000
jordanmack,72236,96484500000000000000,82334500000000000000,0,14150000000000000000
msgmaxim,72894,45228700000000000000,31078700000000000000,0,14150000000000000000
pranavburnwal,80298,42955600000000000000,28805600000000000000,0,14150000000000000000
rosemarry69,83946,14150000000000000000,0,0,14150000000000000000
syawalchalise,83956,14150000000000000000,0,0,14150000000000000000
traderjiang,149247,188578699999000002560,174428699999000002560,0,14150000000000000000
trafaellaw,83699,14150000000000000000,0,0,14150000000000000000
virginitymitchel09,83937,14150000000000000000,0,0,14150000000000000000
yalord89,83981,14150000000000000000,0,0,14150000000000000000
yefeng21,83979,14150000000000000000,0,0,14150000000000000000
zeebermanx,83753,14150000000000000000,0,0,14150000000000000000
schulz3000,71310,58234400000000000000,44094400000000000000,0,14140000000000000000
0xmaki,4630,231072899999999983616,216942899999999983616,0,14130000000000000000
missliuliang,141457,177646899999999983616,163526899999999983616,0,14120000000000000000
sylor-huang,126955,156392400000000000000,142282400000000000000,0,14110000000000000000
ins-spacetime,70912,14100000000000000000,0,0,14100000000000000000
kzyxyz,149251,57707200000000000000,43607200000000000000,0,14100000000000000000
jingtying,67596,29240900000000000000,15150900000000000000,0,14090000000000000000
bdk81,69690,49366200000000000000,35286200000000000000,0,14080000000000000000
brovarnyk,143222,210302300000000016384,196232300000000016384,0,14070000000000000000
legoking1,105640,47635700000000000000,33565700000000000000,0,14070000000000000000
davide64,147859,133989700000000000000,119919700000000000000,0,14070000000000000000
toonvanhove,116306,47311600000000000000,33271600000000000000,0,14040000000000000000
chenchenp,143736,101254300000000000000,87214300000000000000,0,14040000000000000000
hdadr,88199,354577600000000000000,340537600000000000000,0,14040000000000000000
dorukaksoy,107941,127349400000000000000,113319400000000000000,0,14030000000000000000
qihangwang,133182,166655100000000016384,152625100000000016384,0,14030000000000000000
rui111111,146562,242967600000000000000,228937600000000000000,0,14030000000000000000
gitcointranslator,75553,14010000000000000000,0,0,14010000000000000000
0xbill,109718,277645500000000016384,263645500000000016384,0,14000000000000000000
best-coder-na,88137,27691700000000000000,13691700000000000000,0,14000000000000000000
chrissukitsa,95596,323324899998999969792,309324899998999969792,0,14000000000000000000
cryptojanne,86263,26690300000000000000,12690300000000000000,0,14000000000000000000
cryptosant,96785,77451300000000000000,63451300000000000000,0,14000000000000000000
csschan,75332,39755300000000000000,25755300000000000000,0,14000000000000000000
d146t,95323,74666700000000000000,60666700000000000000,0,14000000000000000000
enorage,8010,75390200000000000000,61390200000000000000,0,14000000000000000000
jae555,97395,111512700000000000000,97512700000000000000,0,14000000000000000000
jajajaklava,78284,28772100000000000000,14772100000000000000,0,14000000000000000000
livgrhm,79348,28402800000000000000,14402800000000000000,0,14000000000000000000
mrluit,73942,28402800000000000000,14402800000000000000,0,14000000000000000000
oknerasinsd,89037,82851900000000000000,68851900000000000000,0,14000000000000000000
simonbyford,78882,28772100000000000000,14772100000000000000,0,14000000000000000000
csbabygirl19,75723,14000000000000000000,0,0,14000000000000000000
xiangjun-lin,113850,452356099999999983616,438356099999999983616,0,14000000000000000000
taoteh1221,78181,28752100000000000000,14772100000000000000,0,13980000000000000000
abramsymons,11236,252212000000000000000,238232000000000000000,0,13980000000000000000
bodeongyeom,143566,166585100000000016384,152625100000000016384,0,13960000000000000000
carolinwend,73628,96970500000000000000,83010500000000000000,0,13960000000000000000
ghotheroi,143574,166585100000000016384,152625100000000016384,0,13960000000000000000
hanki2114,143557,166585100000000016384,152625100000000016384,0,13960000000000000000
jinhojeja,143545,166585100000000016384,152625100000000016384,0,13960000000000000000
niwineth,112092,37484200000000000000,23524200000000000000,0,13960000000000000000
tricky-crypto,88007,104012900000000000000,90052900000000000000,0,13960000000000000000
yanusiadexx,143569,166585100000000016384,152625100000000016384,0,13960000000000000000
compose93843,143615,166575100000000016384,152625100000000016384,0,13950000000000000000
lgldppst,100936,177476899999999983616,163526899999999983616,0,13950000000000000000
yokerlee,143580,166575100000000016384,152625100000000016384,0,13950000000000000000
blockgeeks0x01,134141,155673299999999983616,141723300000000000000,0,13950000000000000000
psychon7,118721,25420000000000000000,11470000000000000000,0,13950000000000000000
k23-creator,135990,112056100000000000000,98116100000000000000,0,13940000000000000000
youdotamer,108180,157383900000000016384,143443900000000000000,0,13940000000000000000
mercyadeyemi,145058,35733600000000000000,21803600000000000000,0,13930000000000000000
ekwora1,134565,144741499999000002560,130821499999000002560,0,13920000000000000000
khalilmcf,132646,308268400000000000000,294348400000000000000,0,13920000000000000000
hoheyhohey,77340,13920000000000000000,0,0,13920000000000000000
holamola9,141835,231955800000000000000,218035800000000000000,0,13920000000000000000
witmy,132061,242857600000000000000,228937600000000000000,0,13920000000000000000
kqryptic,87369,58649600000000000000,44739600000000000000,0,13910000000000000000
