handle,user_id,total,active_user,kernel,GMV
liuruoxii,134261,8405906655000000000,7990000000000000000,0,415906655000000000
leechunhao2000,114953,15125906655000000000,14710000000000000000,0,415906655000000000
whitefireone,143693,2125737518000000000,1710000000000000000,0,415737518000000000
by698,97382,2685737518000000000,2270000000000000000,0,415737518000000000
jack-zhang01,85500,773881382000000000,358313000000000000,0,415568382000000000
carla-muc-j,107852,1031199382000000000,615631000000000000,0,415568382000000000
miguelprados,107840,1031030245000000000,615631000000000000,0,415399245000000000
lucasvelazquez,111057,4105399245000000000,3690000000000000000,0,415399245000000000
threenigma,78940,3435060972000000000,3020000000000000000,0,415060972000000000
vgalibov,106305,1644891836000000000,1230000000000000000,0,414891836000000000
lisa-sa,87856,764077699000000000,349355000000000000,0,414722699000000000
cryptofear,87449,1484553563000000000,1070000000000000000,0,414553563000000000
fredalways,117548,5514384426000000000,5100000000000000000,0,414384426000000000
positiveblue,72774,821052426000000000,406668000000000000,0,414384426000000000
diotime,107453,1030015426000000000,615631000000000000,0,414384426000000000
dontsetse,68777,413877017000000000,0,0,413877017000000000
kohster12,78308,790631880000000000,376924000000000000,0,413707880000000000
piggyzz,139507,4693707880000000000,4280000000000000000,0,413707880000000000
dizzyd024red,77383,413707880000000000,0,0,413707880000000000
julia13131,83750,413369607000000000,0,0,413369607000000000
braveheart19,136598,1843031334000000000,1430000000000000000,0,413031334000000000
graciousmoi30,145053,983296061000000000,570603000000000000,0,412693061000000000
sarpani69,83734,412693061000000000,0,0,412693061000000000
enoch911,111318,1642693061000000000,1230000000000000000,0,412693061000000000
shrikarparashar,74639,2002354788000000000,1590000000000000000,0,412354788000000000
andreaxjames,79822,789278788000000000,376924000000000000,0,412354788000000000
caliskanfaruk,135506,2122016515000000000,1710000000000000000,0,412016515000000000
zuluuwarrior07,95031,1741847379000000000,1330000000000000000,0,411847379000000000
hhhgtr00055,78288,1541509105999999872,1129999999999999872,0,411509106000000000
cylvestre,71941,1224674969000000000,813335000000000000,0,411339969000000000
poplolly,97215,1711001696000000000,1300000000000000000,0,411001696000000000
skulbow,148818,411001696000000000,0,0,411001696000000000
k0ystupld,136200,4690832560000000000,4280000000000000000,0,410832560000000000
dely2350,143247,6690325150000000000,6280000000000000000,0,410325150000000000
hubdata,122072,8310156014000000000,7900000000000000000,0,410156014000000000
unnawut,88124,1810156014000000000,1400000000000000000,0,410156014000000000
alexyzimmermann,73532,5290156014000000000,4880000000000000000,0,410156014000000000
hamzadroid1,87814,1108528741000000000,698711000000000000,0,409817741000000000
raininja,3406,409817741000000000,0,0,409817741000000000
chainlinkp,73550,10169648604000000000,9760000000000000000,0,409648604000000000
vitaliibily,143213,5549479468000000000,5140000000000000000,0,409479468000000000
mahiid,108380,1639479468000000000,1230000000000000000,0,409479468000000000
mambamen,75101,409310331000000000,0,0,409310331000000000
xuhaojiedaniu,138632,6119310331000000000,5710000000000000000,0,409310331000000000
zhangguotaoc,135272,6969310331000000000,6560000000000000000,0,409310331000000000
bagio45,84078,409310331000000000,0,0,409310331000000000
dziubutkus,23278,6059141195000000000,5650000000000000000,0,409141195000000000
jackpison,109707,4718972057999999488,4309999999999999488,0,408972058000000000
mattnzl,86596,767285058000000000,358313000000000000,0,408972058000000000
luciusswanson,146633,3258972058000000000,2850000000000000000,0,408972058000000000
lurengeng,144760,7258633785000000000,6850000000000000000,0,408633785000000000
phreaknik,60045,919202649000000000,510738000000000000,0,408464649000000000
mistermcc,106465,1024095649000000000,615631000000000000,0,408464649000000000
a387688901,132345,2117957239000000000,1710000000000000000,0,407957239000000000
bells41,84266,407618966000000000,0,0,407618966000000000
ezrael54,84217,407618966000000000,0,0,407618966000000000
ttvkk,108928,4717618965999999488,4309999999999999488,0,407618966000000000
zclgni,136738,4397618966000000000,3990000000000000000,0,407618966000000000
asylumseaker,107184,1637618966000000000,1230000000000000000,0,407618966000000000
cryptoflyer,147397,1547449829999999872,1139999999999999872,0,407449830000000000
julycrypto,150405,407449830000000000,0,0,407449830000000000
peterross-hash,150391,407449830000000000,0,0,407449830000000000
courtney666,112579,1023080830000000000,615631000000000000,0,407449830000000000
kensonlin2,132778,18947111557000000000,18540000000000000000,0,407111557000000000
syhros,130097,2116604147000000000,1710000000000000000,0,406604147000000000
yufu571,106516,1946435011000000000,1540000000000000000,0,406435011000000000
lander3,79838,1916435011000000000,1510000000000000000,0,406435011000000000
orangemio,83687,3716096738000000000,3310000000000000000,0,406096738000000000
anonusergitcoin20-otswewbbegquhkcczgjrasu4ff1kdlbk,86143,764409738000000000,358313000000000000,0,406096738000000000
dge808,60757,903896601000000000,497969000000000000,0,405927601000000000
drose8,83942,405927601000000000,0,0,405927601000000000
fantanumbawan,83894,405927601000000000,0,0,405927601000000000
heathslatarm,83939,405927601000000000,0,0,405927601000000000
iribilangboss69,84122,405927601000000000,0,0,405927601000000000
jackyparmean13,83944,405927601000000000,0,0,405927601000000000
jordanmack,72236,3255927601000000000,2850000000000000000,0,405927601000000000
msgmaxim,72894,1219262601000000000,813335000000000000,0,405927601000000000
pranavburnwal,80298,1159774601000000000,753847000000000000,0,405927601000000000
rosemarry69,83946,405927601000000000,0,0,405927601000000000
syawalchalise,83956,405927601000000000,0,0,405927601000000000
traderjiang,149247,405927601000000000,0,0,405927601000000000
trafaellaw,83699,405927601000000000,0,0,405927601000000000
virginitymitchel09,83937,405927601000000000,0,0,405927601000000000
yalord89,83981,405927601000000000,0,0,405927601000000000
yefeng21,83979,405927601000000000,0,0,405927601000000000
zeebermanx,83753,405927601000000000,0,0,405927601000000000
schulz3000,71310,1655927601000000000,1250000000000000000,0,405927601000000000
0xmaki,4630,10525589328000000000,10120000000000000000,0,405589328000000000
missliuliang,141457,4685420192000000000,4280000000000000000,0,405420192000000000
sylor-huang,126955,4205081919000000000,3800000000000000000,0,405081919000000000
ins-spacetime,70912,404912782000000000,0,0,404912782000000000
kzyxyz,149251,404405373000000000,0,0,404405373000000000
jingtying,67596,843164373000000000,438759000000000000,0,404405373000000000
bdk81,69690,1684236236000000000,1280000000000000000,0,404236236000000000
brovarnyk,143222,5544067100000000000,5140000000000000000,0,404067100000000000
legoking1,105640,1327174827000000000,923446000000000000,0,403728827000000000
davide64,147859,403728827000000000,0,0,403728827000000000
toonvanhove,116306,1303919690000000000,900360000000000000,0,403559690000000000
chenchenp,143736,2682883143999999744,2279999999999999744,0,402883144000000000
hegedis-andor,88199,10532714008000000000,10130000000000000000,0,402714008000000000
csschan,75332,1195716008000000000,793002000000000000,0,402714008000000000
dorukaksoy,107941,3482544871000000000,3080000000000000000,0,402544871000000000
qihangwang,133182,4392544871000000000,3990000000000000000,0,402544871000000000
rui111111,146562,6392544871000000000,5990000000000000000,0,402544871000000000
drgray11,64752,402375735000000000,0,0,402375735000000000
gitcointranslator,75553,402037462000000000,0,0,402037462000000000
0xbill,109718,7481868325000000000,7080000000000000000,0,401868325000000000
best-coder-na,88137,751054189000000000,349355000000000000,0,401699189000000000
chrissukitsa,95596,8701699189000001024,8300000000000001024,0,401699189000000000
cryptojanne,86263,760012189000000000,358313000000000000,0,401699189000000000
cryptosant,96785,2021699189000000000,1620000000000000000,0,401699189000000000
d146t,95323,2061699189000000000,1660000000000000000,0,401699189000000000
enorage,8010,2841699189000000000,2440000000000000000,0,401699189000000000
jae555,97395,2991699189000000000,2590000000000000000,0,401699189000000000
jajajaklava,78284,778623189000000000,376924000000000000,0,401699189000000000
livgrhm,79348,778623189000000000,376924000000000000,0,401699189000000000
mrluit,73942,808367189000000000,406668000000000000,0,401699189000000000
oknerasinsd,89037,2501699189000000000,2100000000000000000,0,401699189000000000
simonbyford,78882,778623189000000000,376924000000000000,0,401699189000000000
csbabygirl19,75723,401699189000000000,0,0,401699189000000000
xiangjun-lin,113850,11801530052000000000,11400000000000000000,0,401530052000000000
taoteh1221,78181,788118052000000000,386588000000000000,0,401530052000000000
abramsymons,11236,11411191779000000000,11010000000000000000,0,401191779000000000
bodeongyeom,143566,4391022643000000000,3990000000000000000,0,401022643000000000
carolinwend,73628,2840515233000000000,2440000000000000000,0,400515233000000000
ghotheroi,143574,4390515233000000000,3990000000000000000,0,400515233000000000
hanki2114,143557,4390515233000000000,3990000000000000000,0,400515233000000000
jinhojeja,143545,4390515233000000000,3990000000000000000,0,400515233000000000
niwineth,112092,1016146233000000000,615631000000000000,0,400515233000000000
psychon7,118721,693132233000000000,292617000000000000,0,400515233000000000
tricky-crypto,88007,2850515233000000000,2450000000000000000,0,400515233000000000
yanusiadexx,143569,4390515233000000000,3990000000000000000,0,400515233000000000
compose93843,143615,4390515233000000000,3990000000000000000,0,400515233000000000
lgldppst,100936,5140346097000000000,4740000000000000000,0,400346097000000000
yokerlee,143580,4390346097000000000,3990000000000000000,0,400346097000000000
blockgeeks0x01,134141,4110346097000000000,3710000000000000000,0,400346097000000000
k23-creator,135990,2970176960000000000,2570000000000000000,0,400176960000000000
mateodelnorte,233,400007824000000000,0,0,400007824000000000
youdotamer,108180,4399838687000000000,4000000000000000000,0,399838687000000000
mercyadeyemi,145058,970441687000000000,570603000000000000,0,399838687000000000
ekwora1,134565,3819669551000000000,3420000000000000000,0,399669551000000000
khalilmcf,132646,8099500414000000000,7700000000000000000,0,399500414000000000
hoheyhohey,77340,399500414000000000,0,0,399500414000000000
holamola9,141835,6109331278000000000,5710000000000000000,0,399331278000000000
witmy,132061,6389331278000000000,5990000000000000000,0,399331278000000000
18669897735,137551,2679331277999999744,2279999999999999744,0,399331278000000000
kqryptic,87369,1829162141000000000,1430000000000000000,0,399162141000000000
redciprianpater,86030,1469162141000000000,1070000000000000000,0,399162141000000000
sumitshinde1,85031,1499162141000000128,1100000000000000128,0,399162141000000000
hui08,124536,1569162141000000000,1170000000000000000,0,399162141000000000
ren06,149872,398993005000000000,0,0,398993005000000000
volcanoartic20,146399,684295005000000000,285302000000000000,0,398993005000000000
muzeume,97521,1046599005000000000,647606000000000000,0,398993005000000000
noa969,68129,398823868000000000,0,0,398823868000000000
asteroxx,81039,398654732000000000,0,0,398654732000000000
dubstard,115220,698605595000000000,300120000000000000,0,398485595000000000
liangchuanii,143197,3248316459000000000,2850000000000000000,0,398316459000000000
1589701350,126215,6838316459000000000,6440000000000000000,0,398316459000000000
leslie158,141309,2967978186000000000,2570000000000000000,0,397978186000000000
crypto-maven,24602,31944394248999999872,1129999999999999872,30416585200000000000,397809049000000000
kevindut,134193,4387470776000000000,3990000000000000000,0,397470776000000000
privatesuke,137446,4387301640000000000,3990000000000000000,0,397301640000000000
baggioliao,100107,4287301640000000000,3890000000000000000,0,397301640000000000
zymptomlabs,60738,6867132503000000000,6470000000000000000,0,397132503000000000
worlock097,96452,7847132503000000000,7450000000000000000,0,397132503000000000
shuaishuai865,142861,9236794230000000000,8840000000000000000,0,396794230000000000
yuzxhiwen,138179,3246625094000000000,2850000000000000000,0,396625094000000000
nonamertt,141749,6106117684000000000,5710000000000000000,0,396117684000000000
viktokot4,141776,6105948548000000000,5710000000000000000,0,395948548000000000
ryurockryan,96912,1695948548000000000,1300000000000000000,0,395948548000000000
11alex11,68986,395779411000000000,0,0,395779411000000000
gparuthi,78522,2275610275000000000,1880000000000000000,0,395610275000000000
zhangdalei666,145352,4385610275000000000,3990000000000000000,0,395610275000000000
joeyjonesy,97442,1043216275000000000,647606000000000000,0,395610275000000000
